OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,NaturalGasAvailabe,SteamAvailabe
24288,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,47.5628,-122.38904,1997,1.0,5,26843,0,26843,Multifamily Housing,21815.0,Parking,5028.0,,,99.0,665344.8125,False,Compliant,,17.92,True,False
24289,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,47.56194,-122.38919,1969,1.0,4,26280,0,26280,Multifamily Housing,24695.0,,,,,81.0,879347.8125,False,Compliant,,18.42,True,False
24292,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,47.53323,-122.37693,1980,1.0,4,26970,0,26970,Multifamily Housing,26970.0,Parking,2800.0,Non-Refrigerated Warehouse,400.0,,716128.125,False,Compliant,,4.71,False,False
24306,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61856,-122.32193999999998,2005,1.0,5,46225,0,46225,Multifamily Housing,39865.0,Parking,8992.0,,,83.0,1707776.25,False,Compliant,,45.58,True,False
24312,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.6185,-122.31581,1928,1.0,4,34040,0,34040,Multifamily Housing,25729.0,Parking,8311.0,,,94.0,1096910.0,False,Compliant,,28.66,True,False
24332,NonResidential,Warehouse,GREATER DUWAMISH,47.57798,-122.32783,1970,1.0,1,23750,0,23750,Non-Refrigerated Warehouse,19430.0,Office,1470.0,,,,522972.1875,False,Compliant,,3.65,False,False
24333,NonResidential,Warehouse,GREATER DUWAMISH,47.57832,-122.32649,1970,1.0,1,43390,0,43390,Non-Refrigerated Warehouse,36430.0,Office,6960.0,,,87.0,533742.8125,False,Compliant,,3.72,False,False
24344,NonResidential,Warehouse,GREATER DUWAMISH,47.58238,-122.32719,1959,1.0,1,35400,0,35400,Non-Refrigerated Warehouse,35400.0,,,,,84.0,419978.6875,False,Compliant,,9.29,True,False
24348,NonResidential,Distribution Center,GREATER DUWAMISH,47.58517,-122.32853,1966,1.0,1,28144,0,28144,Distribution Center,22201.0,Office,6087.0,,,19.0,870127.125,False,Compliant,,8.22,True,False
24351,NonResidential,Warehouse,GREATER DUWAMISH,47.5842,-122.32826,1916,1.0,3,71283,0,71283,Non-Refrigerated Warehouse,57910.0,Office,13373.0,,,41.0,2654698.5,False,Compliant,,43.17,True,False
24354,NonResidential,Warehouse,GREATER DUWAMISH,47.58661,-122.3281,1989,1.0,1,23792,0,23792,Non-Refrigerated Warehouse,22992.0,Office,800.0,,,,2810298.5,False,Compliant,,19.88,False,False
24356,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.58895,-122.32833,1979,1.0,2,47368,0,47368,Office,47368.0,Parking,0.0,,,99.0,1033962.125,False,Compliant,,7.27,False,False
24358,NonResidential,Mixed Use Property,GREATER DUWAMISH,47.58874,-122.32662,1931,1.0,1,46183,0,46183,Non-Refrigerated Warehouse,18871.0,Food Service,14000.0,Retail Store,13312.0,,1898673.75,False,Compliant,,27.92,True,False
24359,NonResidential,Small- and Mid-Sized Office,CENTRAL,47.60592000000001,-122.31367,1984,1.0,5,72613,22788,49825,Office,49825.0,Parking,22788.0,,,84.0,2756929.5,False,Compliant,,41.96,True,False
24363,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,47.60585,-122.30927,1962,1.0,2,20931,0,20931,Multifamily Housing,20931.0,,,,,39.0,1599591.25,False,Compliant,,64.35,True,False
24374,NonResidential,Retail Store,SOUTHEAST,47.56514,-122.28781,1968,1.0,1,36071,0,36071,Retail Store,36071.0,,,,,97.0,1519952.125,True,Error - Correct Default Data,,50.76,True,False
24375,SPS-District K-12,K-12 School,SOUTHEAST,47.56591,-122.28339,1989,1.0,3,51672,0,51672,K-12 School,51672.0,,,,,97.0,1523036.0,False,Compliant,,20.3,True,False
24376,Nonresidential COS,Medical Office,SOUTHEAST,47.56364,-122.28572,1990,1.0,2,38352,11082,27270,Medical Office,19987.0,Office,7505.0,,,36.0,2108861.75,False,Compliant,,14.7,False,False
24377,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,47.56363,-122.28648,1966,1.0,2,21300,0,21300,Multifamily Housing,21300.0,,,,,,623971.625,False,Compliant,,4.11,False,False
24381,Nonresidential COS,Mixed Use Property,SOUTHEAST,47.56214,-122.28143,1995,1.0,1,28425,0,28425,Fitness Center/Health Club/Gym,14081.0,Other - Recreation,12824.0,Office,1479.0,,2326238.0,False,Compliant,,57.25,True,False
24391,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.70384,-122.35581,1987,1.0,4,70094,0,70094,Multifamily Housing,45929.0,Parking,24165.0,,,94.0,1451149.5,False,Compliant,,9.76,False,False
24393,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.71812,-122.2974,1987,1.0,4,134490,0,134490,Multifamily Housing,93472.0,Parking,41018.0,,,80.0,2876132.0,False,Compliant,,18.91,False,False
24397,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.71728,-122.29775,1976,1.0,3,36172,0,36172,Multifamily Housing,27172.0,Parking,0.0,,,73.0,716940.625,False,Compliant,,5.0,False,False
24406,NonResidential,Other,NORTH,47.7139,-122.29794,2009,1.0,3,35115,0,35115,Automobile Dealership,35115.0,,,,,,2053325.25,False,Compliant,,31.94,True,False
24412,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.70089,-122.34555,1985,1.0,4,38100,0,38100,Multifamily Housing,32432.0,Parking,1000.0,,,73.0,1089007.875,False,Compliant,,7.35,False,False
24415,NonResidential,Mixed Use Property,NORTHWEST,47.69734,-122.34639,1972,1.0,1,66704,0,66704,Other - Education,23904.0,Distribution Center,18500.0,Non-Refrigerated Warehouse,18500.0,,677904.625,False,Compliant,,19.77,True,False
24418,Nonresidential COS,Warehouse,NORTHWEST,47.70117,-122.34284,1969,1.0,1,25658,0,25658,Non-Refrigerated Warehouse,18854.0,Office,6804.0,,,,1063960.125,False,Compliant,,18.87,True,False
24426,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.61894,-122.3162,1908,1.0,3,23490,0,23490,Multifamily Housing,23490.0,,,,,58.0,1818106.125,False,Compliant,,75.64,True,False
24429,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61949539,-122.3220656,2006,1.0,5,131050,43315,87735,Multifamily Housing,66679.0,Parking,32901.0,,,60.0,3256701.0,False,Compliant,,28.89,True,False
24431,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.61911,-122.32244,1928,1.0,4,40800,0,40800,Multifamily Housing,40800.0,,,,,87.0,2613047.75,False,Compliant,,103.19,True,False
24432,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61932,-122.32257,1965,1.0,5,39226,0,39226,Multifamily Housing,39226.0,,,,,77.0,979190.0,False,Compliant,,6.35,False,False
24435,NonResidential,Small- and Mid-Sized Office,EAST,47.61345,-122.3198,1907,1.0,2,36000,0,36000,Office,27600.0,Other,8400.0,,,95.0,1085871.625,False,Compliant,,18.04,True,False
24441,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.61391,-122.31852,1905,1.0,3,23469,0,23469,Multifamily Housing,23469.0,,,,,11.0,1682208.375,False,Compliant,,65.77,True,False
24444,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.6131,-122.3177,1916,1.0,3,21000,0,21000,Multifamily Housing,21000.0,,,,,15.0,1851120.75,False,Compliant,,69.88,True,False
24448,NonResidential,Mixed Use Property,EAST,47.61324000000001,-122.31723999999998,1913,1.0,1,36000,0,36000,Parking,18000.0,Retail Store,18000.0,,,59.0,1280845.875,False,Compliant,,26.52,True,False
24451,NonResidential,Warehouse,EAST,47.61467,-122.31777,1915,1.0,2,43200,0,43200,Non-Refrigerated Warehouse,43200.0,,,,,38.0,2061027.625,False,Compliant,,49.18,True,False
24458,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.59501,-122.32852,1913,1.0,4,53840,12870,40970,Office,42800.0,Parking,10400.0,,,71.0,3034711.5,False,Compliant,,46.85,True,False
24461,NonResidential,Retail Store,GREATER DUWAMISH,47.58801,-122.32944,1975,1.0,1,43794,0,43794,Retail Store,34038.0,Office,9756.0,,,88.0,1278856.25,False,Compliant,,23.5,True,False
24472,NonResidential,Warehouse,GREATER DUWAMISH,47.57466,-122.33089,1968,1.0,1,48280,0,48280,Non-Refrigerated Warehouse,40780.0,Office,7500.0,,,18.0,3123892.75,False,Compliant,,78.57,True,False
24473,NonResidential,Distribution Center,GREATER DUWAMISH,47.57258,-122.33059,1954,1.0,1,36040,0,36040,Distribution Center,31476.0,Office,4564.0,,,,390592.0,False,Compliant,,7.74,True,False
24479,NonResidential,Supermarket / Grocery Store,NORTHEAST,47.68269,-122.28912,1965,1.0,1,32822,0,32822,Supermarket/Grocery Store,35042.0,Parking,0.0,,,42.0,9134359.0,False,Compliant,,219.93,True,False
24481,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.68149,-122.28915,1961,1.0,2,20144,0,20144,Multifamily Housing,20144.0,,,,,61.0,729623.0,False,Compliant,,4.72,False,False
24482,SPS-District K-12,K-12 School,NORTHEAST,47.68069000000001,-122.27533,1948,1.0,1,64314,0,64314,K-12 School,65210.0,,,,,86.0,3370435.5,True,Error - Correct Default Data,,108.05,True,False
24484,NonResidential,Worship Facility,NORTHEAST,47.68061,-122.29002,1950,1.0,2,20385,0,20385,Worship Facility,20385.0,,,,,65.0,908877.375,False,Compliant,,34.04,True,False
24485,NonResidential,Worship Facility,NORTHEAST,47.67984000000001,-122.27739,1946,1.0,1,24295,0,24295,Worship Facility,24295.0,,,,,53.0,227074.2969,False,Compliant,,1.51,False,False
24488,NonResidential,Small- and Mid-Sized Office,NORTHEAST,47.66888,-122.28333,1967,1.0,2,20317,0,20317,Office,20317.0,,,,,83.0,633770.5,False,Compliant,,4.33,False,False
24489,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.66512,-122.28426,1984,1.0,2,20979,0,20979,Multifamily Housing,22000.0,,,,,64.0,609896.0,False,Compliant,,7.24,True,False
24492,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.66703,-122.28421000000002,2004,1.0,2,73697,27217,46480,Multifamily Housing,73967.0,,,,,1.0,3699164.75,False,Compliant,,75.12,True,False
24493,NonResidential,Supermarket / Grocery Store,NORTHEAST,47.66824,-122.28394,1973,1.0,1,24377,0,24377,Supermarket/Grocery Store,24377.0,,,,,6.0,10133933.0,False,Compliant,,260.32,True,False
24494,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.53345,-122.36082,1990,1.0,2,95865,0,95865,Multifamily Housing,95865.0,,,,,32.0,2963244.0,False,Compliant,,18.9,False,False
24495,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.53332,-122.36267,1987,1.0,3,155600,0,155600,Multifamily Housing,150000.0,,,,,44.0,6024631.5,False,Compliant,,60.53,True,False
24496,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.53347,-122.36471,2009,1.0,3,32405,0,32405,Multifamily Housing,32405.0,,,,,50.0,1096163.75,False,Compliant,,7.22,False,False
24498,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.53476,-122.36469,1988,9.0,3,58523,0,58523,Multifamily Housing,59935.0,,,,,63.0,2000013.25,False,Compliant,,13.16,False,False
24513,NonResidential,Other,NORTHWEST,47.70197,-122.34219,1986,1.0,1,33392,0,33392,Movie Theater,33392.0,,,,,,2786648.75,False,Compliant,,19.43,False,False
24514,NonResidential,Supermarket / Grocery Store,NORTHWEST,47.70224,-122.34409,1986,0.0,1,45155,0,45155,Supermarket/Grocery Store,45155.0,,,,,6.0,6732712.5,False,Compliant,,158.63,True,False
24515,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.69852,-122.32707,1990,2.0,4,54304,0,54304,Multifamily Housing,68138.0,Parking,21120.0,,,93.0,1686964.25,False,Compliant,,10.98,False,False
24525,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,47.59094,-122.318,1985,1.0,4,114030,0,114030,Multifamily Housing,114089.0,,,,,10.0,4031081.5,False,Compliant,,26.76,False,False
24530,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.63374,-122.34145,1989,1.0,6,44839,0,44839,Multifamily Housing,35545.0,Retail Store,1870.0,,,,1263695.75,False,Compliant,,8.45,False,False
24531,NonResidential,Warehouse,GREATER DUWAMISH,47.5316,-122.333,1966,1.0,1,32000,0,32000,Non-Refrigerated Warehouse,32040.0,,,,,3.0,2340055.75,False,Compliant,,41.77,True,False
24532,NonResidential,Warehouse,GREATER DUWAMISH,47.5316,-122.333,1970,1.0,1,44000,0,44000,Non-Refrigerated Warehouse,45449.0,,,,,15.0,4947630.5,False,Compliant,,175.53,True,False
24534,NonResidential,Warehouse,GREATER DUWAMISH,47.5316,-122.333,1973,1.0,1,36000,0,36000,Non-Refrigerated Warehouse,36000.0,,,,,44.0,3253334.25,False,Compliant,,124.4,True,False
24536,NonResidential,Warehouse,GREATER DUWAMISH,47.52549000000001,-122.33064,1979,1.0,1,31360,0,31360,Non-Refrigerated Warehouse,29640.0,Retail Store,1460.0,,,,1526335.25,False,Compliant,,43.18,True,False
24537,NonResidential,Warehouse,GREATER DUWAMISH,47.52549000000001,-122.33064,1979,1.0,1,33320,0,33320,Non-Refrigerated Warehouse,32200.0,Office,1200.0,,,,2499644.75,False,Compliant,,64.75,True,False
24538,NonResidential,Warehouse,GREATER DUWAMISH,47.52549000000001,-122.33064,1979,1.0,1,48020,0,48020,Non-Refrigerated Warehouse,47800.0,,,,,71.0,2567827.75,False,Compliant,,59.14,True,False
24539,NonResidential,Warehouse,GREATER DUWAMISH,47.52549000000001,-122.33064,1979,1.0,1,27420,0,27420,Non-Refrigerated Warehouse,27850.0,,,,,55.0,1340563.125,False,Compliant,,39.05,True,False
24541,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.60492,-122.31898,1990,1.0,4,48972,0,48972,Multifamily Housing,66257.0,,,,,89.0,1661746.625,False,Compliant,,11.18,False,False
24542,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,47.6744,-122.40735,1982,1.0,4,37642,0,37642,Multifamily Housing,35000.0,,,,,21.0,2353435.75,False,Compliant,,77.75,True,False
24544,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61358,-122.34738,1999,1.0,8,87925,0,87925,Multifamily Housing,62708.0,Parking,19642.0,Retail Store,5744.0,19.0,4167874.5,False,Compliant,,94.3,True,False
24547,NonResidential,K-12 School,CENTRAL,47.60885,-122.2999,1929,1.0,2,24152,0,24152,K-12 School,24152.0,,,,,100.0,161363.4063,False,Non-Compliant,Low outlier,1.12,False,False
24556,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,47.59515,-122.30985,2009,0.0,6,105903,0,105903,Multifamily Housing,96340.0,Office,9563.0,,,92.0,3784060.5,False,Compliant,,94.69,True,False
24560,NonResidential,K-12 School,NORTHEAST,47.694,-122.28967,1949,1.0,2,43645,0,43645,K-12 School,37000.0,,,,,71.0,2332477.5,False,Compliant,,85.15,True,False
24562,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.69129,-122.29038,2012,1.0,4,109623,42263,67360,Multifamily Housing,104264.0,Parking,42263.0,Office,5359.0,96.0,3059642.5,False,Compliant,,77.56,True,False
24563,NonResidential,Retail Store,NORTHEAST,47.69066,-122.29023,1952,1.0,1,26853,0,26853,Retail Store,20360.0,,,,,68.0,1453484.75,False,Compliant,,21.46,True,False
24710,NonResidential,Other,GREATER DUWAMISH,47.59347,-122.33369,1909,1.0,4,44775,0,44775,Other,44775.0,,,,,,1095347.375,False,Compliant,,29.88,True,False
24564,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,47.62263,-122.33018,2005,1.0,8,136998,0,136998,Multifamily Housing,91759.0,,,,,68.0,3048425.5,False,Compliant,,34.75,True,False
24565,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,47.62232,-122.32953,1907,1.0,3,26772,0,26772,Multifamily Housing,26772.0,,,,,73.0,808482.3125,False,Compliant,,9.11,True,False
24571,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62249,-122.32707,1967,1.0,6,37417,0,37417,Multifamily Housing,37417.0,,,,,92.0,917442.8125,False,Compliant,,5.94,False,False
24579,NonResidential,Other,GREATER DUWAMISH,47.57507,-122.33349,1916,2.0,1,27760,0,27760,Other,19715.0,Office,12000.0,Retail Store,6000.0,,3262533.0,False,Compliant,,112.82,True,False
24581,NonResidential,Other,GREATER DUWAMISH,47.57459,-122.3339,1937,1.0,1,20975,0,20975,Other - Entertainment/Public Assembly,13144.0,Other,6600.0,Fast Food Restaurant,1070.0,,347437.6875,False,Compliant,,6.46,True,False
24585,NonResidential,Other,GREATER DUWAMISH,47.57619,-122.3339,1918,1.0,1,26075,0,26075,Other,26075.0,,,,,,1646355.25,False,Compliant,,17.6,True,False
24587,NonResidential,Warehouse,GREATER DUWAMISH,47.57881,-122.33273,1992,1.0,1,29394,0,29394,Non-Refrigerated Warehouse,29394.0,Office,16902.0,,,60.0,1597845.25,False,Compliant,,26.27,True,False
24588,Multifamily LR (1-4),Other,GREATER DUWAMISH,47.57958,-122.33371,1905,1.0,3,33000,0,33000,Other,30200.0,Retail Store,2800.0,,,,847178.5,False,Compliant,,27.68,True,False
24589,NonResidential,Warehouse,GREATER DUWAMISH,47.57941,-122.3336,1926,1.0,2,20400,0,20400,Non-Refrigerated Warehouse,15000.0,Office,5400.0,,,69.0,501439.6875,False,Compliant,,12.17,True,False
24591,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.57893,-122.33374,1926,1.0,1,20460,0,20460,Office,20460.0,,,,,16.0,903541.875,False,Compliant,,6.3,False,False
24593,NonResidential,Self-Storage Facility,GREATER DUWAMISH,47.58168,-122.33369,1925,1.0,2,25821,0,25821,Self-Storage Facility,25821.0,,,,,,214950.9063,False,Compliant,,1.46,False,False
24598,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,47.58217,-122.33263,1955,1.0,2,21870,0,21870,Refrigerated Warehouse,21870.0,,,,,45.0,1067194.5,False,Compliant,,7.49,False,False
24599,NonResidential,Warehouse,GREATER DUWAMISH,47.58069,-122.3325,1988,3.0,1,51664,0,51664,Non-Refrigerated Warehouse,51664.0,,,,,,3743867.25,False,Compliant,,66.77,True,False
24600,NonResidential,Medical Office,DELRIDGE,47.53419,-122.36624,1970,1.0,1,43615,0,43615,Medical Office,43615.0,,,,,89.0,3389213.25,False,Compliant,,106.35,True,False
24601,NonResidential,Small- and Mid-Sized Office,DELRIDGE,47.53419,-122.36624,1970,1.0,3,36879,0,36879,Office,16855.0,,,,,26.0,1196289.375,False,Compliant,,7.98,False,False
24602,Nonresidential COS,Other,DELRIDGE,47.53578,-122.36205,2002,1.0,2,28531,0,28531,Other,28303.0,Parking,1100.0,,,,3611021.0,False,Compliant,,92.7,True,False
24603,NonResidential,Warehouse,DELRIDGE,47.53846,-122.36175,1982,1.0,2,36600,0,36600,Non-Refrigerated Warehouse,43556.0,,,,,80.0,320606.5938,False,Compliant,,2.15,False,False
24604,NonResidential,Mixed Use Property,SOUTHWEST,47.57269,-122.37056,2004,1.0,5,35176,0,35176,Office,14452.0,Other,14452.0,,,,1080492.375,False,Compliant,,7.05,False,False
24605,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,47.59478,-122.3088,2004,1.0,2,29417,0,29417,Multifamily Housing,29417.0,,,,,92.0,660501.125,True,Error - Correct Default Data,,4.31,False,False
24607,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,47.5784,-122.38687,1990,1.0,4,33084,0,33084,Multifamily Housing,33084.0,,,,,17.0,1273989.75,False,Compliant,,8.46,False,False
24614,SPS-District K-12,K-12 School,NORTH,47.69845,-122.30747,1959,1.0,1,36701,0,36701,K-12 School,40285.0,,,,,87.0,1760895.125,True,Error - Correct Default Data,,47.98,True,False
24617,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.71382,-122.34175,2000,1.0,4,29130,0,29130,Multifamily Housing,29130.0,,,,,84.0,797546.125,False,Compliant,,11.94,True,False
24624,NonResidential,University,LAKE UNION,47.65231,-122.34217,1940,1.0,2,41293,15243,26050,College/University,26393.0,Medical Office,15000.0,,,,3023468.0,False,Compliant,,61.68,True,False
24626,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,47.65157,-122.34231,2015,2.0,4,131034,28681,102353,Multifamily Housing,95444.0,Parking,59850.0,Restaurant,4475.0,99.0,3891769.25,False,Compliant,,110.42,True,False
24629,NonResidential,Warehouse,GREATER DUWAMISH,47.55718,-122.33288,1941,1.0,1,48890,0,48890,Non-Refrigerated Warehouse,30889.0,Office,18000.0,,,49.0,2315404.0,False,Compliant,,61.6,True,False
24630,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.55658,-122.33322,2000,1.0,3,43473,0,43473,Office,43473.0,,,,,3.0,4416909.5,False,Compliant,,30.79,False,False
24631,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.68086,-122.35505,2002,1.0,4,24090,0,24090,Multifamily Housing,24090.0,,,,,85.0,805732.1875,False,Compliant,,18.95,True,False
24636,NonResidential,Retail Store,DELRIDGE,47.52254,-122.36627,1990,1.0,1,40265,0,40265,Retail Store,40793.0,,,,,19.0,3766310.0,False,Compliant,,35.48,True,False
24640,NonResidential,Retail Store,DELRIDGE,47.52254,-122.36627,2005,1.0,1,26208,0,26208,Retail Store,32427.0,,,,,79.0,1761050.125,False,Compliant,,37.61,True,False
24643,Multifamily MR (5-9),Mid-Rise Multifamily,DELRIDGE,47.51795,-122.36801,1978,1.0,7,100536,0,100536,Multifamily Housing,77577.0,Office,14189.0,Other,8770.0,68.0,4282176.5,False,Compliant,,61.18,True,False
24645,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.51907,-122.36822,2000,1.0,2,49501,0,49501,Multifamily Housing,49501.0,,,,,56.0,1835257.125,False,Compliant,,12.05,False,False
24646,Nonresidential COS,Other,DELRIDGE,47.52801,-122.36918,1975,0.0,2,27227,0,27227,Other - Recreation,29064.0,Fitness Center/Health Club/Gym,8508.0,Pre-school/Daycare,715.0,,8556389.0,False,Compliant,,286.89,True,False
24649,NonResidential,Mixed Use Property,BALLARD,47.69766,-122.37346,1926,1.0,1,42172,0,42172,Other - Education,12000.0,Other - Entertainment/Public Assembly,11400.0,Social/Meeting Hall,9100.0,,3705229.5,False,Compliant,,152.14,True,False
24711,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.59657,-122.33393999999998,1910,1.0,5,32250,0,32250,Office,32250.0,,,,,92.0,866241.875,False,Compliant,,11.44,True,False
24650,Multifamily LR (1-4),Mixed Use Property,NORTHWEST,47.69072,-122.35552,1929,1.0,2,38050,0,38050,Self-Storage Facility,13475.0,Multifamily Housing,11196.0,Retail Store,7680.0,,4585966.0,False,Compliant,,147.24,True,False
24653,NonResidential,Retail Store,NORTHWEST,47.69061,-122.35731,1953,1.0,1,51000,0,51000,Retail Store,51000.0,,,,,95.0,1330840.875,False,Compliant,,14.17,True,False
24657,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62185,-122.32768,1928,1.0,4,38041,0,38041,Multifamily Housing,28235.0,Parking,9806.0,,,58.0,1524409.25,False,Compliant,,50.7,True,False
24659,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.621,-122.32702,1908,1.0,4,74516,23222,51294,Multifamily Housing,51294.0,Parking,23222.0,,,79.0,1710190.5,False,Compliant,,18.87,True,False
24660,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62183,-122.32715,1923,1.0,3,32292,0,32292,Multifamily Housing,27291.0,Parking,5001.0,,,98.0,1119842.75,False,Compliant,,36.89,True,False
24663,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62478,-122.32684,1924,1.0,3,45552,0,45552,Multifamily Housing,45552.0,,,,,50.0,1421499.375,False,Compliant,,31.43,True,False
24664,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62332,-122.32755,1961,1.0,9,144995,0,144995,Multifamily Housing,144995.0,,,,,98.0,4591996.5,False,Compliant,,145.27,True,False
24667,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62392,-122.32706,1964,1.0,4,22326,0,22326,Multifamily Housing,22326.0,,,,,81.0,590379.5,False,Compliant,,3.96,False,False
24668,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62414,-122.32717,1927,1.0,3,25800,0,25800,Multifamily Housing,25800.0,,,,,81.0,722806.1875,False,Compliant,,15.26,True,False
24673,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62179,-122.3264,1948,1.0,3,29528,0,29528,Multifamily Housing,29528.0,,,,,80.0,1534285.0,False,Compliant,,59.05,True,False
24688,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62409,-122.32643,1959,1.0,5,27910,0,27910,Multifamily Housing,25459.0,Parking,2451.0,,,73.0,949308.5,False,Compliant,,6.01,False,False
24689,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62386,-122.32644,1961,0.0,4,23100,0,23100,Multifamily Housing,23100.0,,,,,84.0,597598.0,False,Compliant,,3.99,False,False
24693,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62329,-122.3258,1966,1.0,4,37509,0,37509,Multifamily Housing,32880.0,Parking,4629.0,,,38.0,2270621.0,False,Compliant,,92.3,True,False
24700,NonResidential,Mixed Use Property,GREATER DUWAMISH,47.58452,-122.3337,1916,1.0,1,27000,0,27000,Other,9000.0,Other - Entertainment/Public Assembly,9000.0,Self-Storage Facility,9000.0,,248334.9063,False,Compliant,,1.6,False,False
24701,NonResidential,Other,GREATER DUWAMISH,47.58787,-122.33365,1935,1.0,2,20747,0,20747,Other - Entertainment/Public Assembly,11815.0,Restaurant,5120.0,Office,3812.0,,1051152.375,False,Compliant,,17.45,True,False
24705,NonResidential,Warehouse,GREATER DUWAMISH,47.58903,-122.33361,1928,1.0,2,40800,0,40800,Non-Refrigerated Warehouse,36000.0,Office,4800.0,,,,929876.625,False,Compliant,,27.83,True,False
24708,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.59508,-122.33378,1920,1.0,2,20150,0,20150,Office,20150.0,,,,,80.0,592196.6875,False,Compliant,,4.02,False,False
24712,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.59639,-122.33368,1909,1.0,7,36000,0,36000,Office,31500.0,,,,,40.0,1682454.875,False,Compliant,,11.73,False,False
24714,NonResidential,Warehouse,GREATER DUWAMISH,47.59081,-122.33487,1938,1.0,2,41276,0,41276,Non-Refrigerated Warehouse,24300.0,Retail Store,13284.0,Office,3692.0,,2880753.0,False,Compliant,,96.62,True,False
24716,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,47.58999,-122.33539,1937,0.0,2,24430,0,24430,Refrigerated Warehouse,15667.0,Other,8690.0,,,,1297406.125,False,Compliant,,23.62,True,False
24717,NonResidential,Other,GREATER DUWAMISH,47.58788,-122.33458,1910,1.0,3,27690,0,27690,Other,24717.0,Parking,0.0,,,,17260.0,False,Non-Compliant,Low outlier,0.12,False,False
